pid,pfr_id,season,week,pos,team,opp,ppr
P0015,MannPe00,2000,16,QB,IND,MIA,20.24
P0015,MannPe00,2000,17,QB,IND,MIN,25.22
P0015,MannPe00,2001,1,QB,IND,NYJ,15.14
P0015,MannPe00,2001,2,QB,IND,BUF,37.44
P0015,MannPe00,2001,3,QB,IND,NE,13.24
P0015,MannPe00,2001,5,QB,IND,LV,13.84
P0015,MannPe00,2001,6,QB,IND,NE,17.5
P0015,MannPe00,2001,7,QB,IND,KC,16.54
P0015,MannPe00,2001,8,QB,IND,BUF,22.36
P0015,MannPe00,2001,9,QB,IND,MIA,18.62
P0015,MannPe00,2001,10,QB,IND,NO,13.18
P0015,MannPe00,2001,11,QB,IND,SF,10.8
P0015,MannPe00,2001,12,QB,IND,BAL,17.3
P0015,MannPe00,2001,13,QB,IND,MIA,1.42
P0015,MannPe00,2001,14,QB,IND,ATL,24.0
P0015,MannPe00,2001,15,QB,IND,NYJ,13.82
P0015,MannPe00,2001,16,QB,IND,LA,11.9
P0015,MannPe00,2001,17,QB,IND,DEN,13.84
P0015,MannPe00,2002,1,QB,IND,JAX,20.94
P0015,MannPe00,2002,2,QB,IND,MIA,10.06
P0015,MannPe00,2002,3,QB,IND,HOU,18.88
P0015,MannPe00,2002,5,QB,IND,CIN,21.96
P0015,MannPe00,2002,6,QB,IND,BAL,15.06
P0015,MannPe00,2002,7,QB,IND,PIT,11.16
P0015,MannPe00,2002,8,QB,IND,WAS,18.66
P0015,MannPe00,2002,9,QB,IND,TEN,20.28
P0015,MannPe00,2002,10,QB,IND,PHI,25.86
P0015,MannPe00,2002,11,QB,IND,DAL,16.48
P0015,MannPe00,2002,12,QB,IND,DEN,7.36
P0015,MannPe00,2002,13,QB,IND,HOU,11.4
P0015,MannPe00,2002,14,QB,IND,TEN,10.88
P0015,MannPe00,2002,15,QB,IND,CLE,19.48
P0015,MannPe00,2002,16,QB,IND,NYG,24.6
P0015,MannPe00,2002,17,QB,IND,JAX,11.74
P0015,MannPe00,2003,1,QB,IND,CLE,4.44
P0015,MannPe00,2003,2,QB,IND,TEN,10.92
P0015,MannPe00,2003,3,QB,IND,JAX,14.34
P0015,MannPe00,2003,4,QB,IND,NO,36.66
P0015,MannPe00,2003,5,QB,IND,TB,21.44
P0015,MannPe00,2003,6,QB,IND,CAR,14.32
P0015,MannPe00,2003,8,QB,IND,HOU,23.16
P0015,MannPe00,2003,9,QB,IND,MIA,12.44
P0015,MannPe00,2003,10,QB,IND,JAX,17.88
P0015,MannPe00,2003,11,QB,IND,NYJ,19.74
P0015,MannPe00,2003,12,QB,IND,BUF,10.66
P0015,MannPe00,2003,13,QB,IND,NE,23.22
P0015,MannPe00,2003,14,QB,IND,TEN,11.92
P0015,MannPe00,2003,15,QB,IND,ATL,31.6
P0015,MannPe00,2003,16,QB,IND,DEN,6.34
P0015,MannPe00,2003,17,QB,IND,HOU,11.3
P0015,MannPe00,2004,1,QB,IND,NE,18.04
P0015,MannPe00,2004,2,QB,IND,TEN,18.66
P0015,MannPe00,2004,3,QB,IND,GB,35.52
P0015,MannPe00,2004,4,QB,IND,JAX,14.5
P0015,MannPe00,2004,5,QB,IND,LV,17.92
P0015,MannPe00,2004,7,QB,IND,JAX,26.72
P0015,MannPe00,2004,8,QB,IND,KC,36.88
P0015,MannPe00,2004,9,QB,IND,MIN,28.72
P0015,MannPe00,2004,10,QB,IND,HOU,28.8
P0015,MannPe00,2004,11,QB,IND,CHI,22.94
P0015,MannPe00,2004,12,QB,IND,DET,33.84
P0015,MannPe00,2004,13,QB,IND,TEN,22.7
P0015,MannPe00,2004,14,QB,IND,HOU,19.62
P0015,MannPe00,2004,15,QB,IND,BAL,13.76
P0015,MannPe00,2004,16,QB,IND,LAC,21.22
P0015,MannPe00,2004,17,QB,IND,DEN,0.24
P0015,MannPe00,2005,1,QB,IND,BAL,17.96
P0015,MannPe00,2005,2,QB,IND,JAX,2.88
P0015,MannPe00,2005,3,QB,IND,CLE,6.82
P0015,MannPe00,2005,4,QB,IND,TEN,26.86
P0015,MannPe00,2005,5,QB,IND,SF,10.2
P0015,MannPe00,2005,6,QB,IND,LA,16.24
P0015,MannPe00,2005,7,QB,IND,HOU,14.68
P0015,MannPe00,2005,9,QB,IND,NE,25.24
P0015,MannPe00,2005,10,QB,IND,HOU,24.28
P0015,MannPe00,2005,11,QB,IND,CIN,24.3
P0015,MannPe00,2005,12,QB,IND,PIT,15.8
P0015,MannPe00,2005,13,QB,IND,TEN,17.38
P0015,MannPe00,2005,14,QB,IND,JAX,21.56
P0015,MannPe00,2005,15,QB,IND,LAC,13.34
P0015,MannPe00,2005,16,QB,IND,SEA,4.64
P0015,MannPe00,2005,17,QB,IND,ARI,0.2
P0015,MannPe00,2006,1,QB,IND,NYG,13.04
P0015,MannPe00,2006,2,QB,IND,HOU,28.2
P0015,MannPe00,2006,3,QB,IND,JAX,18.76
P0015,MannPe00,2006,4,QB,IND,NYJ,18.78
P0015,MannPe00,2006,5,QB,IND,TEN,13.44
P0015,MannPe00,2006,7,QB,IND,WAS,29.58
P0015,MannPe00,2006,8,QB,IND,DEN,27.7
P0015,MannPe00,2006,9,QB,IND,NE,18.74
P0015,MannPe00,2006,10,QB,IND,BUF,13.24
P0015,MannPe00,2006,11,QB,IND,DAL,12.96
P0015,MannPe00,2006,12,QB,IND,PHI,9.12
P0015,MannPe00,2006,13,QB,IND,TEN,14.54
P0015,MannPe00,2006,14,QB,IND,JAX,16.62
P0015,MannPe00,2006,15,QB,IND,CIN,28.28
P0015,MannPe00,2006,16,QB,IND,HOU,20.1
P0015,MannPe00,2006,17,QB,IND,MIA,26.38
P0015,MannPe00,2007,1,QB,IND,NO,23.52
P0015,MannPe00,2007,2,QB,IND,TEN,14.28
P0015,MannPe00,2007,3,QB,IND,HOU,14.92
P0015,MannPe00,2007,4,QB,IND,DEN,25.42
P0015,MannPe00,2007,5,QB,IND,TB,15.92
P0015,MannPe00,2007,7,QB,IND,JAX,18.36
P0015,MannPe00,2007,8,QB,IND,CAR,18.2
P0015,MannPe00,2007,9,QB,IND,NE,15.1
P0015,MannPe00,2007,10,QB,IND,LAC,11.12
P0015,MannPe00,2007,11,QB,IND,KC,4.22
P0015,MannPe00,2007,12,QB,IND,ATL,20.88
P0015,MannPe00,2007,13,QB,IND,JAX,25.72
P0015,MannPe00,2007,14,QB,IND,BAL,25.96
P0015,MannPe00,2007,15,QB,IND,LV,13.34
P0015,MannPe00,2007,16,QB,IND,HOU,24.34
P0015,MannPe00,2007,17,QB,IND,TEN,3.8
P0015,MannPe00,2008,1,QB,IND,CHI,14.28
P0015,MannPe00,2008,2,QB,IND,MIN,12.44
P0015,MannPe00,2008,3,QB,IND,JAX,9.84
P0015,MannPe00,2008,5,QB,IND,HOU,16.68
P0015,MannPe00,2008,6,QB,IND,BAL,22.64
P0015,MannPe00,2008,7,QB,IND,GB,5.06
P0015,MannPe00,2008,8,QB,IND,TEN,19.02
P0015,MannPe00,2008,9,QB,IND,NE,20.16
P0015,MannPe00,2008,10,QB,IND,PIT,21.6
P0015,MannPe00,2008,11,QB,IND,HOU,20.9
P0015,MannPe00,2008,12,QB,IND,LAC,16.2
P0015,MannPe00,2008,13,QB,IND,CLE,0.8
P0015,MannPe00,2008,14,QB,IND,CIN,23.08
P0015,MannPe00,2008,15,QB,IND,DET,17.02
P0015,MannPe00,2008,16,QB,IND,JAX,26.66
P0015,MannPe00,2008,17,QB,IND,TEN,7.8
P0015,MannPe00,2009,1,QB,IND,JAX,13.64
P0015,MannPe00,2009,2,QB,IND,MIA,20.42
P0015,MannPe00,2009,3,QB,IND,ARI,29.06
P0015,MannPe00,2009,4,QB,IND,SEA,20.02
P0015,MannPe00,2009,5,QB,IND,TEN,22.36
P0015,MannPe00,2009,7,QB,IND,LA,21.3
P0015,MannPe00,2009,8,QB,IND,SF,13.88
P0015,MannPe00,2009,9,QB,IND,HOU,14.92
P0015,MannPe00,2009,10,QB,IND,NE,25.08
P0015,MannPe00,2009,11,QB,IND,BAL,11.86
P0015,MannPe00,2009,12,QB,IND,HOU,17.56
P0015,MannPe00,2009,13,QB,IND,TEN,14.6
P0015,MannPe00,2009,14,QB,IND,DEN,18.5
P0015,MannPe00,2009,15,QB,IND,JAX,26.02
P0015,MannPe00,2009,16,QB,IND,NYJ,7.68
P0015,MannPe00,2009,17,QB,IND,BUF,1.8
P0015,MannPe00,2010,1,QB,IND,HOU,29.32
P0015,MannPe00,2010,2,QB,IND,NYG,21.9
P0015,MannPe00,2010,3,QB,IND,DEN,24.9
P0015,MannPe00,2010,4,QB,IND,JAX,19.98
P0015,MannPe00,2010,5,QB,IND,KC,7.46
P0015,MannPe00,2010,6,QB,IND,WAS,18.18
P0015,MannPe00,2010,8,QB,IND,HOU,19.02
P0015,MannPe00,2010,9,QB,IND,PHI,11.76
P0015,MannPe00,2010,10,QB,IND,CIN,7.4
P0015,MannPe00,2010,11,QB,IND,NE,25.84
P0015,MannPe00,2010,12,QB,IND,LAC,11.4
P0015,MannPe00,2010,13,QB,IND,DAL,14.5
P0015,MannPe00,2010,14,QB,IND,TEN,20.76
P0015,MannPe00,2010,15,QB,IND,JAX,17.16
P0015,MannPe00,2010,16,QB,IND,LV,17.66
P0015,MannPe00,2010,17,QB,IND,TEN,18.56
P0015,MannPe00,2012,1,QB,DEN,PIT,20.42
P0015,MannPe00,2012,2,QB,DEN,ATL,7.54
P0015,MannPe00,2012,3,QB,DEN,HOU,21.2
P0015,MannPe00,2012,4,QB,DEN,LV,25.42
P0015,MannPe00,2012,5,QB,DEN,NE,24.38
P0015,MannPe00,2012,6,QB,DEN,LAC,22.06
P0015,MannPe00,2012,8,QB,DEN,NO,24.6
P0015,MannPe00,2012,9,QB,DEN,CIN,19.44
P0015,MannPe00,2012,10,QB,DEN,CAR,14.44
P0015,MannPe00,2012,11,QB,DEN,LAC,20.8
P0015,MannPe00,2012,12,QB,DEN,KC,17.5
P0015,MannPe00,2012,13,QB,DEN,TB,19.18
P0015,MannPe00,2012,14,QB,DEN,LV,14.1
P0015,MannPe00,2012,15,QB,DEN,BAL,12.16
P0015,MannPe00,2012,16,QB,DEN,CLE,23.56
P0015,MannPe00,2012,17,QB,DEN,KC,24.16
P0015,MannPe00,2013,1,QB,DEN,BAL,46.28
P0015,MannPe00,2013,2,QB,DEN,NYG,19.98
P0015,MannPe00,2013,3,QB,DEN,LV,24.76
P0015,MannPe00,2013,4,QB,DEN,PHI,29.08
P0015,MannPe00,2013,5,QB,DEN,DAL,35.76
P0015,MannPe00,2013,6,QB,DEN,JAX,13.1
P0015,MannPe00,2013,7,QB,DEN,IND,25.34
P0015,MannPe00,2013,8,QB,DEN,WAS,21.86
P0015,MannPe00,2013,10,QB,DEN,LAC,27.1
P0015,MannPe00,2013,11,QB,DEN,KC,14.92
P0015,MannPe00,2013,12,QB,DEN,NE,12.0
P0015,MannPe00,2013,13,QB,DEN,KC,31.82
P0015,MannPe00,2013,14,QB,DEN,TEN,31.78
P0015,MannPe00,2013,15,QB,DEN,LAC,17.56
P0015,MannPe00,2013,16,QB,DEN,HOU,32.0
P0015,MannPe00,2013,17,QB,DEN,LV,26.64
P0015,MannPe00,2014,1,QB,DEN,IND,22.46
P0015,MannPe00,2014,2,QB,DEN,KC,21.58
P0015,MannPe00,2014,3,QB,DEN,SEA,20.02
P0015,MannPe00,2014,5,QB,DEN,ARI,30.96
P0015,MannPe00,2014,6,QB,DEN,NYJ,21.48
P0015,MannPe00,2014,7,QB,DEN,SF,28.62
P0015,MannPe00,2014,8,QB,DEN,LAC,23.44
P0015,MannPe00,2014,9,QB,DEN,NE,21.82
P0015,MannPe00,2014,10,QB,DEN,LV,29.6
P0015,MannPe00,2014,11,QB,DEN,LA,15.46
P0015,MannPe00,2014,12,QB,DEN,MIA,28.08
P0015,MannPe00,2014,13,QB,DEN,KC,12.56
P0015,MannPe00,2014,14,QB,DEN,BUF,2.72
P0015,MannPe00,2014,15,QB,DEN,LAC,13.02
P0015,MannPe00,2014,16,QB,DEN,CIN,12.44
P0015,MannPe00,2014,17,QB,DEN,LV,8.42
P0015,MannPe00,2015,1,QB,DEN,BAL,4.9
P0015,MannPe00,2015,2,QB,DEN,KC,20.24
P0015,MannPe00,2015,3,QB,DEN,DET,18.86
P0015,MannPe00,2015,4,QB,DEN,MIN,8.32
P0015,MannPe00,2015,5,QB,DEN,LV,6.64
P0015,MannPe00,2015,6,QB,DEN,CLE,9.6
P0015,MannPe00,2015,8,QB,DEN,GB,11.6
P0015,MannPe00,2015,9,QB,DEN,IND,15.24
P0015,MannPe00,2015,10,QB,DEN,KC,-6.6
P0015,MannPe00,2015,17,QB,DEN,LAC,2.56
P0018,McNaDo00,2000,1,QB,PHI,DAL,14.1
P0018,McNaDo00,2000,2,QB,PHI,NYG,23.06
P0018,McNaDo00,2000,3,QB,PHI,GB,4.72
P0018,McNaDo00,2000,4,QB,PHI,NO,19.18
P0018,McNaDo00,2000,5,QB,PHI,ATL,26.54
P0018,McNaDo00,2000,6,QB,PHI,WAS,15.44
P0018,McNaDo00,2000,7,QB,PHI,ARI,22.38
P0018,McNaDo00,2000,8,QB,PHI,CHI,12.78
P0018,McNaDo00,2000,9,QB,PHI,NYG,11.36
P0018,McNaDo00,2000,10,QB,PHI,DAL,16.92
P0018,McNaDo00,2000,11,QB,PHI,PIT,18.08
P0018,McNaDo00,2000,12,QB,PHI,ARI,22.78
P0018,McNaDo00,2000,13,QB,PHI,WAS,23.98
P0018,McNaDo00,2000,14,QB,PHI,TEN,19.46
P0018,McNaDo00,2000,15,QB,PHI,CLE,29.6
P0018,McNaDo00,2000,17,QB,PHI,CIN,11.22
P0018,McNaDo00,2001,1,QB,PHI,LA,21.28
P0018,McNaDo00,2001,2,QB,PHI,SEA,26.92
P0018,McNaDo00,2001,3,QB,PHI,DAL,20.38
P0018,McNaDo00,2001,4,QB,PHI,ARI,17.6
P0018,McNaDo00,2001,6,QB,PHI,NYG,11.66
P0018,McNaDo00,2001,7,QB,PHI,LV,8.32
P0018,McNaDo00,2001,8,QB,PHI,ARI,18.12
P0018,McNaDo00,2001,9,QB,PHI,MIN,30.62
P0018,McNaDo00,2001,10,QB,PHI,DAL,9.56
P0018,McNaDo00,2001,11,QB,PHI,WAS,7.58
P0018,McNaDo00,2001,12,QB,PHI,KC,20.86
P0018,McNaDo00,2001,13,QB,PHI,LAC,18.74
P0018,McNaDo00,2001,14,QB,PHI,WAS,13.9
P0018,McNaDo00,2001,15,QB,PHI,SF,10.38
P0018,McNaDo00,2001,16,QB,PHI,NYG,23.6
P0018,McNaDo00,2002,1,QB,PHI,TEN,15.98
P0018,McNaDo00,2002,2,QB,PHI,WAS,29.28
P0018,McNaDo00,2002,3,QB,PHI,DAL,36.18
P0018,McNaDo00,2002,4,QB,PHI,HOU,16.66
P0018,McNaDo00,2002,5,QB,PHI,JAX,33.2
P0018,McNaDo00,2002,7,QB,PHI,TB,11.48
P0018,McNaDo00,2002,8,QB,PHI,NYG,24.18
P0018,McNaDo00,2002,9,QB,PHI,CHI,16.96
P0018,McNaDo00,2002,10,QB,PHI,IND,17.44
P0018,McNaDo00,2002,11,QB,PHI,ARI,22.2
P0018,McNaDo00,2003,1,QB,PHI,TB,9.42
P0018,McNaDo00,2003,2,QB,PHI,NE,4.74
P0018,McNaDo00,2003,4,QB,PHI,BUF,11.58
P0018,McNaDo00,2003,5,QB,PHI,WAS,8.08
P0018,McNaDo00,2003,6,QB,PHI,DAL,7.54
P0018,McNaDo00,2003,7,QB,PHI,NYG,0.46
P0018,McNaDo00,2003,8,QB,PHI,NYJ,9.44
P0018,McNaDo00,2003,9,QB,PHI,ATL,18.68
P0018,McNaDo00,2003,10,QB,PHI,GB,20.52
P0018,McNaDo00,2003,11,QB,PHI,NYG,20.56
P0018,McNaDo00,2003,12,QB,PHI,NO,19.76
P0018,McNaDo00,2003,13,QB,PHI,CAR,9.88
P0018,McNaDo00,2003,14,QB,PHI,DAL,24.02
P0018,McNaDo00,2003,15,QB,PHI,MIA,14.84
P0018,McNaDo00,2003,16,QB,PHI,SF,10.02
P0018,McNaDo00,2003,17,QB,PHI,WAS,29.58
P0018,McNaDo00,2004,1,QB,PHI,NYG,30.4
P0018,McNaDo00,2004,2,QB,PHI,MIN,26.2
P0018,McNaDo00,2004,3,QB,PHI,DET,26.04
P0018,McNaDo00,2004,4,QB,PHI,CHI,11.68
P0018,McNaDo00,2004,6,QB,PHI,CAR,6.96
P0018,McNaDo00,2004,7,QB,PHI,CLE,31.84
P0018,McNaDo00,2004,8,QB,PHI,BAL,14.36
P0018,McNaDo00,2004,9,QB,PHI,PIT,2.36
P0018,McNaDo00,2004,10,QB,PHI,DAL,31.2
P0018,McNaDo00,2004,11,QB,PHI,WAS,24.28
P0018,McNaDo00,2004,12,QB,PHI,NYG,20.76
P0018,McNaDo00,2004,13,QB,PHI,GB,36.56
P0018,McNaDo00,2004,14,QB,PHI,WAS,13.2
P0018,McNaDo00,2004,15,QB,PHI,DAL,9.82
P0018,McNaDo00,2004,16,QB,PHI,LA,5.44
P0018,McNaDo00,2005,1,QB,PHI,ATL,8.28
P0018,McNaDo00,2005,2,QB,PHI,SF,31.68
P0018,McNaDo00,2005,3,QB,PHI,LV,21.4
P0018,McNaDo00,2005,4,QB,PHI,KC,26.66
P0018,McNaDo00,2005,5,QB,PHI,DAL,5.44
P0018,McNaDo00,2005,7,QB,PHI,LAC,11.38
P0018,McNaDo00,2005,8,QB,PHI,DEN,20.62
P0018,McNaDo00,2005,9,QB,PHI,WAS,15.36
P0018,McNaDo00,2005,10,QB,PHI,DAL,12.96
P0018,McNaDo00,2006,1,QB,PHI,HOU,23.26
P0018,McNaDo00,2006,2,QB,PHI,NYG,25.1
P0018,McNaDo00,2006,3,QB,PHI,SF,19.94
P0018,McNaDo00,2006,4,QB,PHI,GB,34.22
P0018,McNaDo00,2006,5,QB,PHI,DAL,26.26
P0018,McNaDo00,2006,6,QB,PHI,NO,15.88
P0018,McNaDo00,2006,7,QB,PHI,TB,25.68
P0018,McNaDo00,2006,8,QB,PHI,JAX,10.14
P0018,McNaDo00,2006,10,QB,PHI,WAS,18.08
P0018,McNaDo00,2006,11,QB,PHI,TEN,1.12
P0018,McNaDo00,2007,1,QB,PHI,GB,10.26
P0018,McNaDo00,2007,2,QB,PHI,WAS,11.1
P0018,McNaDo00,2007,3,QB,PHI,DET,29.94
P0018,McNaDo00,2007,4,QB,PHI,NYG,3.92
P0018,McNaDo00,2007,6,QB,PHI,NYJ,13.42
P0018,McNaDo00,2007,7,QB,PHI,CHI,14.84
P0018,McNaDo00,2007,8,QB,PHI,MIN,18.62
P0018,McNaDo00,2007,9,QB,PHI,DAL,8.66
P0018,McNaDo00,2007,10,QB,PHI,WAS,27.74
P0018,McNaDo00,2007,11,QB,PHI,MIA,0.16
P0018,McNaDo00,2007,14,QB,PHI,NYG,12.26
P0018,McNaDo00,2007,15,QB,PHI,DAL,17.62
P0018,McNaDo00,2007,16,QB,PHI,NO,24.22
P0018,McNaDo00,2007,17,QB,PHI,BUF,19.8
P0018,McNaDo00,2008,1,QB,PHI,LA,26.74
P0018,McNaDo00,2008,2,QB,PHI,DAL,15.24
P0018,McNaDo00,2008,3,QB,PHI,PIT,9.64
P0018,McNaDo00,2008,4,QB,PHI,CHI,11.98
P0018,McNaDo00,2008,5,QB,PHI,WAS,7.84
P0018,McNaDo00,2008,6,QB,PHI,SF,17.52
P0018,McNaDo00,2008,8,QB,PHI,ATL,16.62
P0018,McNaDo00,2008,9,QB,PHI,SEA,20.56
P0018,McNaDo00,2008,10,QB,PHI,NYG,21.26
P0018,McNaDo00,2008,11,QB,PHI,CIN,9.76
P0018,McNaDo00,2008,12,QB,PHI,BAL,-2.94
P0018,McNaDo00,2008,13,QB,PHI,ARI,28.8
P0018,McNaDo00,2008,14,QB,PHI,NYG,13.64
P0018,McNaDo00,2008,15,QB,PHI,CLE,17.6
P0018,McNaDo00,2008,16,QB,PHI,WAS,8.0
P0018,McNaDo00,2008,17,QB,PHI,DAL,21.4
P0018,McNaDo00,2009,1,QB,PHI,CAR,17.86
P0018,McNaDo00,2009,5,QB,PHI,TB,25.56
P0018,McNaDo00,2009,6,QB,PHI,LV,11.56
P0018,McNaDo00,2009,7,QB,PHI,WAS,9.74
P0018,McNaDo00,2009,8,QB,PHI,NYG,22.1
P0018,McNaDo00,2009,9,QB,PHI,DAL,9.08
P0018,McNaDo00,2009,10,QB,PHI,LAC,24.0
P0018,McNaDo00,2009,11,QB,PHI,CHI,16.26
P0018,McNaDo00,2009,12,QB,PHI,WAS,14.2
P0018,McNaDo00,2009,13,QB,PHI,ATL,15.22
P0018,McNaDo00,2009,14,QB,PHI,NYG,19.5
P0018,McNaDo00,2009,15,QB,PHI,SF,18.74
P0018,McNaDo00,2009,16,QB,PHI,DEN,23.78
P0018,McNaDo00,2009,17,QB,PHI,DAL,7.72
P0018,McNaDo00,2010,1,QB,WAS,DAL,8.54
P0018,McNaDo00,2010,2,QB,WAS,HOU,21.04
P0018,McNaDo00,2010,3,QB,WAS,LA,13.94
P0018,McNaDo00,2010,4,QB,WAS,PHI,10.9
P0018,McNaDo00,2010,5,QB,WAS,GB,17.28
P0018,McNaDo00,2010,6,QB,WAS,IND,9.94
P0018,McNaDo00,2010,7,QB,WAS,CHI,7.8
P0018,McNaDo00,2010,8,QB,WAS,DET,14.9
P0018,McNaDo00,2010,10,QB,WAS,PHI,13.8
P0018,McNaDo00,2010,11,QB,WAS,TEN,17.44
P0018,McNaDo00,2010,12,QB,WAS,MIN,11.14
P0018,McNaDo00,2010,13,QB,WAS,NYG,10.34
P0018,McNaDo00,2010,14,QB,WAS,TB,17.12
P0018,McNaDo00,2011,1,QB,MIN,LAC,6.76
P0018,McNaDo00,2011,2,QB,MIN,TB,10.32
P0018,McNaDo00,2011,3,QB,MIN,DET,13.54
P0018,McNaDo00,2011,4,QB,MIN,KC,14.08
P0018,McNaDo00,2011,5,QB,MIN,ARI,13.16
P0018,McNaDo00,2011,6,QB,MIN,CHI,7.08
P0019,BrucIs00,2000,1,WR,LA,DEN,10.0
P0019,BrucIs00,2000,2,WR,LA,SEA,15.7
P0019,BrucIs00,2000,3,WR,LA,SF,32.8
P0019,BrucIs00,2000,4,WR,LA,ATL,24.2
P0019,BrucIs00,2000,5,WR,LA,LAC,37.7
P0019,BrucIs00,2000,7,WR,LA,ATL,11.8
P0019,BrucIs00,2000,8,WR,LA,KC,32.9
P0019,BrucIs00,2000,9,WR,LA,SF,20.9
P0019,BrucIs00,2000,10,WR,LA,CAR,17.9
P0019,BrucIs00,2000,11,WR,LA,NYG,17.5
P0019,BrucIs00,2000,12,WR,LA,WAS,10.6
P0019,BrucIs00,2000,13,WR,LA,NO,7.7
P0019,BrucIs00,2000,14,WR,LA,CAR,13.4
P0019,BrucIs00,2000,15,WR,LA,MIN,14.4
P0019,BrucIs00,2000,16,WR,LA,TB,7.7
P0019,BrucIs00,2000,17,WR,LA,NO,6.3
P0019,BrucIs00,2001,1,WR,LA,PHI,12.9
P0019,BrucIs00,2001,2,WR,LA,SF,26.4
P0019,BrucIs00,2001,3,WR,LA,MIA,6.6
P0019,BrucIs00,2001,4,WR,LA,DET,13.6
P0019,BrucIs00,2001,5,WR,LA,NYG,8.9
P0019,BrucIs00,2001,6,WR,LA,NYJ,6.0
P0019,BrucIs00,2001,7,WR,LA,NO,30.9
P0019,BrucIs00,2001,9,WR,LA,CAR,11.9
P0019,BrucIs00,2001,10,WR,LA,NE,20.0
P0019,BrucIs00,2001,11,WR,LA,TB,8.5
P0019,BrucIs00,2001,12,WR,LA,ATL,7.7
P0019,BrucIs00,2001,13,WR,LA,SF,8.2
P0019,BrucIs00,2001,14,WR,LA,NO,31.6
P0019,BrucIs00,2001,15,WR,LA,CAR,1.7
P0019,BrucIs00,2001,16,WR,LA,IND,12.5
P0019,BrucIs00,2001,17,WR,LA,ATL,1.5
P0019,BrucIs00,2002,1,WR,LA,DEN,11.0
P0019,BrucIs00,2002,2,WR,LA,NYG,15.9
P0019,BrucIs00,2002,3,WR,LA,TB,8.3
P0019,BrucIs00,2002,4,WR,LA,DAL,15.5
P0019,BrucIs00,2002,5,WR,LA,SF,7.2
P0019,BrucIs00,2002,6,WR,LA,LV,18.0
P0019,BrucIs00,2002,7,WR,LA,SEA,10.3
P0019,BrucIs00,2002,9,WR,LA,ARI,6.0
P0019,BrucIs00,2002,10,WR,LA,LAC,40.3
P0019,BrucIs00,2002,11,WR,LA,CHI,20.1
P0019,BrucIs00,2002,12,WR,LA,WAS,15.9
P0019,BrucIs00,2002,13,WR,LA,PHI,13.0
P0019,BrucIs00,2002,14,WR,LA,KC,15.7
P0019,BrucIs00,2002,15,WR,LA,ARI,4.9
P0019,BrucIs00,2002,16,WR,LA,SEA,8.9
P0019,BrucIs00,2002,17,WR,LA,SF,15.3
P0019,BrucIs00,2003,1,WR,LA,NYG,20.0
P0019,BrucIs00,2003,2,WR,LA,SF,12.3
P0019,BrucIs00,2003,3,WR,LA,SEA,18.2
P0019,BrucIs00,2003,4,WR,LA,ARI,9.8
P0019,BrucIs00,2003,6,WR,LA,ATL,13.7
P0019,BrucIs00,2003,7,WR,LA,GB,21.9
P0019,BrucIs00,2003,8,WR,LA,PIT,10.3
P0019,BrucIs00,2003,9,WR,LA,SF,13.3
P0019,BrucIs00,2003,10,WR,LA,BAL,3.3
P0019,BrucIs00,2003,11,WR,LA,CHI,14.4
P0019,BrucIs00,2003,12,WR,LA,ARI,22.9
P0019,BrucIs00,2003,13,WR,LA,MIN,16.94
P0019,BrucIs00,2003,14,WR,LA,CLE,12.1
P0019,BrucIs00,2003,15,WR,LA,SEA,12.3
P0019,BrucIs00,2004,1,WR,LA,ARI,26.2
P0019,BrucIs00,2004,2,WR,LA,ATL,18.2
P0019,BrucIs00,2004,3,WR,LA,NO,21.4
P0019,BrucIs00,2004,4,WR,LA,SF,17.0
P0019,BrucIs00,2004,5,WR,LA,SEA,13.8
P0019,BrucIs00,2004,6,WR,LA,TB,2.1
P0019,BrucIs00,2004,7,WR,LA,MIA,14.8
P0019,BrucIs00,2004,9,WR,LA,NE,15.9
P0019,BrucIs00,2004,10,WR,LA,SEA,15.4
P0019,BrucIs00,2004,11,WR,LA,BUF,14.8
P0019,BrucIs00,2004,12,WR,LA,GB,28.0
P0019,BrucIs00,2004,13,WR,LA,SF,3.8
P0019,BrucIs00,2004,14,WR,LA,CAR,5.7
P0019,BrucIs00,2004,15,WR,LA,ARI,7.7
P0019,BrucIs00,2004,16,WR,LA,PHI,23.8
P0019,BrucIs00,2004,17,WR,LA,NYJ,17.6
P0019,BrucIs00,2005,1,WR,LA,SF,15.1
P0019,BrucIs00,2005,2,WR,LA,ARI,11.4
P0019,BrucIs00,2005,3,WR,LA,TEN,2.1
P0019,BrucIs00,2005,10,WR,LA,SEA,2.6
P0019,BrucIs00,2005,11,WR,LA,ARI,18.3
P0019,BrucIs00,2005,12,WR,LA,HOU,19.4
P0019,BrucIs00,2005,13,WR,LA,WAS,7.3
P0019,BrucIs00,2005,14,WR,LA,MIN,11.6
P0019,BrucIs00,2005,15,WR,LA,PHI,3.6
P0019,BrucIs00,2005,16,WR,LA,SF,13.3
P0019,BrucIs00,2005,17,WR,LA,DAL,1.8
P0019,BrucIs00,2006,1,WR,LA,DEN,11.4
P0019,BrucIs00,2006,2,WR,LA,SF,12.7
P0019,BrucIs00,2006,3,WR,LA,ARI,10.9
P0019,BrucIs00,2006,4,WR,LA,DET,25.0
P0019,BrucIs00,2006,5,WR,LA,GB,4.3
P0019,BrucIs00,2006,6,WR,LA,SEA,9.5
P0019,BrucIs00,2006,8,WR,LA,LAC,15.5
